t_rel	session_idx	ms	outcome
0.928	43	524.52	ok
0.944	49	509.32	ok
0.948	46	508.08	ok
0.951	48	504.84	ok
0.951	42	506.98	ok
0.955	50	504.34	ok
0.958	52	503.57	ok
0.954	40	509.86	ok
0.955	53	509.8	ok
0.959	55	508.73	ok
0.96	51	508.6	ok
0.96	54	517.48	ok
0.962	47	517.05	ok
0.965	59	514.26	ok
0.965	60	529.52	ok
0.981	57	516.22	ok
0.983	85	516.86	ok
0.996	108	504.21	ok
0.982	58	518.94	ok
0.981	56	520.19	ok
0.985	83	524.88	ok
0.995	61	515.5	ok
0.995	86	519.53	ok
1.005	84	510.36	ok
1.009	148	507.76	ok
1.002	103	517.55	ok
1.007	80	514.05	ok
0.998	71	522.9	ok
1.014	124	512.17	ok
1.029	91	501.48	ok
1.013	153	517.66	ok
1.023	151	508.3	ok
1.031	150	508.24	ok
1.023	104	516.31	ok
1.037	158	513.95	ok
1.048	73	503.08	ok
1.046	109	505.62	ok
1.039	94	513.69	ok
1.046	131	509.69	ok
1.044	77	511.83	ok
1.048	112	509.96	ok
1.054	106	515.0	ok
1.055	125	515.24	ok
1.049	144	521.69	ok
1.054	88	517.14	ok
1.065	132	517.98	ok
1.064	142	519.85	ok
1.063	146	526.28	ok
1.077	100	513.0	ok
1.076	139	514.2	ok
1.083	101	512.85	ok
1.079	136	517.69	ok
1.088	78	510.26	ok
1.093	79	506.18	ok
1.107	138	492.04	ok
1.098	120	502.96	ok
1.092	155	511.97	ok
1.112	126	494.31	ok
1.114	75	498.1	ok
1.115	92	499.33	ok
1.118	156	496.67	ok
1.122	152	496.63	ok
1.112	74	507.39	ok
1.132	147	498.86	ok
1.118	90	513.35	ok
1.137	121	505.46	ok
1.135	105	519.66	ok
1.139	107	516.48	ok
1.153	145	503.55	ok
1.143	98	517.07	ok
1.144	89	519.54	ok
1.153	137	510.66	ok
1.154	111	512.26	ok
1.155	102	514.68	ok
1.154	141	522.63	ok
1.151	149	526.08	ok
1.157	157	519.91	ok
1.147	123	530.22	ok
1.164	93	514.89	ok
1.165	154	516.3	ok
1.163	159	518.75	ok
1.179	128	504.74	ok
1.171	99	515.02	ok
1.186	122	504.27	ok
1.18	110	514.2	ok
1.209	115	490.63	ok
1.193	143	506.93	ok
1.204	97	498.05	ok
1.189	130	513.01	ok
1.203	87	501.56	ok
1.209	140	500.93	ok
1.204	72	509.37	ok
1.218	65	499.26	ok
1.215	64	502.31	ok
1.218	117	502.64	ok
1.229	129	496.33	ok
1.23	81	497.91	ok
1.231	76	497.66	ok
1.229	135	501.06	ok
1.232	113	499.6	ok
1.23	82	501.98	ok
1.232	114	506.66	ok
1.282	62	456.94	ok
1.282	63	461.04	ok
1.291	133	452.26	ok
1.283	134	460.93	ok
1.295	0	458.93	ok
1.291	118	463.34	ok
1.284	127	475.38	ok
1.295	116	464.71	ok
1.307	95	454.94	ok
1.317	67	454.2	ok
1.305	96	467.19	ok
1.332	66	441.08	ok
1.33	70	447.29	ok
1.34	3	438.95	ok
1.333	1	445.82	ok
1.346	4	437.4	ok
1.334	69	457.96	ok
1.334	119	464.46	ok
1.347	5	451.76	ok
1.343	2	457.4	ok
1.346	68	456.94	ok
1.347	6	463.66	ok
1.35	9	465.83	ok
1.347	7	469.36	ok
1.348	10	469.03	ok
1.365	13	457.61	ok
1.367	12	456.5	ok
1.366	11	458.66	ok
1.364	14	461.05	ok
1.368	16	460.04	ok
1.382	17	450.55	ok
1.375	18	458.52	ok
1.367	8	470.52	ok
1.375	15	462.6	ok
1.386	23	456.42	ok
1.377	21	465.97	ok
1.38	19	465.88	ok
1.405	24	443.03	ok
1.415	22	443.46	ok
1.383	20	475.85	ok
1.409	29	453.35	ok
1.39	27	477.95	ok
1.415	25	460.56	ok
1.419	30	467.35	ok
1.417	31	473.05	ok
1.419	28	476.78	ok
1.419	34	478.35	ok
1.448	41	457.09	ok
1.431	36	474.29	ok
1.431	35	474.95	ok
1.44	39	467.5	ok
1.423	26	494.32	ok
1.437	38	480.59	ok
1.453	49	466.64	ok
1.452	45	468.16	ok
1.433	33	487.49	ok
1.451	44	471.7	ok
1.452	32	477.97	ok
1.459	42	478.52	ok
1.456	46	481.81	ok
1.453	43	485.29	ok
1.449	37	490.18	ok
1.456	48	485.91	ok
1.464	40	479.91	ok
1.46	50	484.86	ok
1.461	52	484.73	ok
1.465	53	485.38	ok
1.468	55	484.24	ok
1.469	51	486.0	ok
1.477	54	480.11	ok
1.48	59	478.84	ok
1.479	47	479.94	ok
1.498	57	477.58	ok
1.5	108	475.44	ok
1.51	83	469.37	ok
1.501	56	480.0	ok
1.495	60	494.84	ok
1.5	85	490.31	ok
1.51	61	485.29	ok
1.501	58	497.68	ok
1.515	86	484.23	ok
1.515	84	486.7	ok
1.521	80	488.82	ok
1.517	148	493.39	ok
1.521	71	495.5	ok
1.53	91	487.07	ok
1.526	124	493.52	ok
1.519	103	501.3	ok
1.539	104	486.26	ok
1.531	151	494.98	ok
1.539	150	496.29	ok
1.531	153	506.24	ok
1.552	109	485.29	ok
1.553	94	489.27	ok
1.551	73	492.01	ok
1.556	77	492.45	ok
1.556	131	493.18	ok
1.551	158	498.27	ok
1.558	112	491.84	ok
1.57	125	482.6	ok
1.571	144	487.34	ok
1.571	88	495.2	ok
1.57	106	497.44	ok
1.584	142	501.29	ok
1.596	101	492.92	ok
1.597	136	495.25	ok
1.59	146	503.77	ok
1.599	78	499.29	ok
1.59	100	508.15	ok
1.604	155	494.19	ok
1.591	139	508.37	ok
1.599	79	613.77	ok
1.607	126	607.14	ok
1.619	152	595.76	ok
1.612	75	605.21	ok
1.583	132	634.53	ok
1.6	138	625.92	ok
1.682	154	544.42	ok
1.695	110	532.06	ok
1.656	145	570.61	ok
1.632	90	595.5	ok
1.677	149	550.76	ok
1.67	102	558.64	ok
1.664	137	564.86	ok
1.667	111	562.47	ok
1.683	128	546.36	ok
1.663	89	566.91	ok
1.691	122	540.12	ok
1.686	99	544.78	ok
1.655	107	576.34	ok
1.679	93	552.87	ok
1.661	98	571.73	ok
1.678	123	555.15	ok
1.676	141	556.91	ok
1.655	105	578.7	ok
1.631	147	603.23	ok
1.677	157	557.24	ok
1.642	121	592.47	ok
1.601	120	634.05	ok
1.614	92	621.86	ok
1.615	156	622.09	ok
1.62	74	617.74	ok
1.682	159	555.88	ok
1.7	143	563.56	ok
1.7	115	577.88	ok
1.702	97	585.26	ok
1.702	130	585.05	ok
1.705	87	590.71	ok
1.714	72	582.17	ok
1.71	140	587.38	ok
1.718	64	584.63	ok
1.728	76	574.35	ok
1.728	81	575.35	ok
1.72	117	583.68	ok
1.717	65	586.92	ok
1.725	129	581.07	ok
1.73	135	578.74	ok
1.731	113	578.33	ok
1.732	82	582.1	ok
1.739	114	575.34	ok
1.744	133	572.73	ok
1.754	118	562.29	ok
1.744	134	573.88	ok
1.739	62	579.68	ok
1.743	63	576.45	ok
1.754	0	566.21	ok
1.772	96	558.47	ok
1.759	127	572.93	ok
1.772	67	561.25	ok
1.762	95	578.73	ok
1.76	116	591.51	ok
1.777	70	577.08	ok
1.773	66	581.63	ok
1.779	3	584.79	ok
1.779	1	585.09	ok
1.798	119	566.54	ok
1.801	2	564.17	ok
1.792	69	574.76	ok
1.784	4	585.54	ok
1.81	6	559.58	ok
1.799	5	579.87	ok
1.803	68	576.12	ok
1.817	10	566.19	ok
1.822	13	561.74	ok
1.817	7	567.62	ok
1.816	9	569.83	ok
1.828	16	568.86	ok
1.825	11	572.57	ok
1.833	17	570.64	ok
1.823	12	580.82	ok
1.833	18	571.07	ok
1.825	14	579.59	ok
1.838	15	575.99	ok
1.843	23	575.15	ok
1.843	21	575.38	ok
1.848	24	570.59	ok
1.859	20	566.46	ok
1.838	8	593.78	ok
1.846	19	585.25	ok
1.862	29	572.84	ok
1.858	22	576.87	ok
1.868	27	567.65	ok
1.876	25	560.53	ok
1.891	31	550.48	ok
1.896	28	545.54	ok
1.886	30	557.52	ok
1.898	34	548.21	ok
1.906	41	540.76	ok
1.908	39	543.55	ok
1.906	36	547.98	ok
1.917	26	536.86	ok
1.906	35	548.38	ok
1.918	38	552.86	ok
1.92	49	554.38	ok
1.921	33	553.95	ok
1.921	45	554.66	ok
1.93	32	558.71	ok
1.938	43	552.81	ok
1.923	44	568.47	ok
1.938	46	554.33	ok
1.945	40	553.16	ok
1.937	42	568.02	ok
1.939	37	566.75	ok
1.946	52	561.28	ok
1.942	48	565.51	ok
1.945	50	563.24	ok
1.955	51	558.59	ok
1.953	55	563.5	ok
1.959	47	557.19	ok
1.95	53	569.99	ok
1.976	108	545.04	ok
1.958	54	563.94	ok
1.959	59	563.53	ok
1.981	56	544.84	ok
1.99	60	540.81	ok
1.976	57	555.38	ok
1.99	85	542.44	ok
1.979	83	557.68	ok
1.996	61	553.38	ok
2.01	80	541.32	ok
1.999	86	558.78	ok
2.002	84	558.75	ok
2.017	71	545.75	ok
2.018	91	545.4	ok
1.999	58	573.7	ok
2.01	148	565.35	ok
2.02	124	557.95	ok
2.021	103	561.87	ok
2.026	151	556.99	ok
2.037	153	547.69	ok
2.026	104	561.2	ok
2.042	94	549.3	ok
2.036	150	556.85	ok
2.037	109	555.33	ok
2.049	77	544.8	ok
2.049	131	554.63	ok
2.044	73	567.17	ok
2.05	112	572.51	ok
2.049	158	573.43	ok
2.092	136	537.74	ok
2.089	101	545.65	ok
2.067	88	569.15	ok
2.085	142	558.01	ok
2.067	106	576.16	ok
2.053	125	591.07	ok
2.058	144	590.17	ok
2.093	146	558.1	ok
2.099	139	557.14	ok
2.098	100	558.13	ok
2.098	78	560.74	ok
2.099	155	560.29	ok
2.214	126	449.18	ok
2.227	90	436.5	ok
2.213	79	451.11	ok
2.218	132	449.11	ok
2.215	152	452.46	ok
2.228	102	439.86	ok
2.218	75	452.63	ok
2.226	138	448.12	ok
2.228	149	451.87	ok
2.229	137	451.34	ok
2.227	110	456.27	ok
2.226	154	460.73	ok
2.227	145	460.51	ok
2.232	107	458.5	ok
2.232	93	462.87	ok
2.23	128	466.52	ok
2.23	89	470.41	ok
2.234	105	471.56	ok
2.233	141	539.62	ok
2.231	122	542.69	ok
2.236	120	539.26	ok
2.229	111	545.98	ok
2.234	147	541.62	ok
2.236	92	539.81	ok
2.235	157	552.96	ok
2.237	156	550.95	ok
2.233	123	555.09	ok
2.231	99	558.43	ok
2.232	98	579.52	ok
2.238	159	573.94	ok
2.264	143	549.85	ok
2.238	74	582.58	ok
2.235	121	588.86	ok
2.287	97	537.06	ok
2.288	130	538.23	ok
2.278	115	548.28	ok
2.296	72	530.47	ok
2.296	87	531.41	ok
2.298	140	531.27	ok
2.303	76	528.14	ok
2.304	81	530.59	ok
2.31	113	538.98	ok
2.304	117	545.27	ok
2.303	64	550.24	ok
2.304	65	554.66	ok
2.314	82	549.15	ok
2.316	133	547.05	ok
2.306	129	557.66	ok
2.317	118	547.64	ok
2.32	63	545.19	ok
2.315	114	550.92	ok
2.309	135	558.25	ok
2.319	62	548.87	ok
2.318	134	552.3	ok
2.331	96	539.54	ok
2.32	0	551.24	ok
2.333	127	541.19	ok
2.333	67	554.61	ok
2.341	95	555.89	ok
2.364	3	535.97	ok
2.352	116	548.64	ok
2.355	66	549.46	ok
2.365	119	539.77	ok
2.364	1	540.68	ok
2.354	70	553.13	ok
2.37	4	538.1	ok
2.379	5	530.57	ok
2.367	69	551.29	ok
2.365	2	556.29	ok
2.37	6	551.69	ok
2.379	68	553.61	ok
2.384	10	549.7	ok
2.397	16	540.95	ok
2.386	9	552.32	ok
2.398	11	541.46	ok
2.384	13	557.53	ok
2.405	14	537.33	ok
2.385	7	559.62	ok
2.404	12	542.63	ok
2.404	17	545.91	ok
2.414	15	536.71	ok
2.405	18	546.25	ok
2.418	21	536.04	ok
2.426	20	538.05	ok
2.419	24	545.23	ok
2.431	8	535.1	ok
2.418	23	557.77	ok
2.432	19	553.19	ok
2.435	22	550.0	ok
2.435	29	550.87	ok
2.436	27	551.28	ok
2.444	30	544.59	ok
2.441	31	547.35	ok
2.437	25	553.7	ok
2.441	28	560.45	ok
2.447	41	557.25	ok
2.454	36	550.29	ok
2.446	34	560.28	ok
2.452	39	557.68	ok
2.455	35	561.94	ok
2.471	38	549.36	ok
2.475	33	545.44	ok
2.454	26	566.48	ok
2.492	44	532.01	ok
2.475	45	551.6	ok
2.491	43	539.21	ok
2.489	32	546.78	ok
2.498	40	543.8	ok
2.505	42	536.71	ok
2.508	52	545.42	ok
2.508	50	546.49	ok
2.475	49	580.57	ok
2.508	48	549.07	ok
2.506	37	551.64	ok
2.522	54	539.79	ok
2.492	46	569.63	ok
2.513	51	551.37	ok
2.517	47	552.27	ok
2.521	108	548.08	ok
2.516	55	553.46	ok
2.521	53	562.75	ok
2.531	60	558.75	ok
2.526	56	563.31	ok
2.522	59	571.14	ok
2.537	83	559.5	ok
2.533	85	566.81	ok
2.549	61	551.17	ok
2.551	80	551.41	ok
2.561	84	542.16	ok
2.563	71	542.28	ok
2.531	57	574.35	ok
2.578	124	528.37	ok
2.558	86	548.83	ok
2.563	91	545.0	ok
2.573	58	535.78	ok
2.585	153	526.82	ok
2.576	148	536.14	ok
2.583	103	537.48	ok
2.583	151	537.03	ok
2.593	109	528.56	ok
2.587	104	539.28	ok
2.593	77	535.56	ok
2.611	73	529.12	ok
2.592	94	548.81	ok
2.622	112	518.52	ok
2.593	150	550.71	ok
2.635	101	508.49	ok
2.604	131	547.96	ok
2.63	136	522.17	ok
2.623	158	529.54	ok
2.644	106	513.88	ok
2.636	88	523.86	ok
2.644	125	516.5	ok
2.643	142	518.12	ok
2.657	100	505.96	ok
2.648	144	514.46	ok
2.659	155	510.02	ok
2.663	126	510.26	ok
2.652	146	522.69	ok
2.659	78	515.85	ok
2.656	139	520.12	ok
2.664	90	515.55	ok
2.664	79	521.52	ok
2.668	152	521.88	ok
2.67	75	528.83	ok
2.68	149	519.77	ok
2.667	132	532.91	ok
2.68	137	521.61	ok
2.668	102	535.57	ok
2.688	145	517.88	ok
2.683	110	522.78	ok
2.674	138	532.46	ok
2.697	128	512.84	ok
2.687	154	524.15	ok
2.69	107	525.29	ok
2.705	105	510.5	ok
2.701	89	523.15	ok
2.695	93	529.88	ok
2.773	141	453.65	ok
2.776	147	464.03	ok
2.774	122	466.72	ok
2.775	120	466.0	ok
2.788	156	458.11	ok
2.788	157	458.71	ok
2.775	111	472.17	ok
2.776	92	473.18	ok
2.788	123	467.25	ok
2.79	99	474.37	ok
2.814	143	450.97	ok
2.813	159	452.79	ok
2.824	97	441.33	ok
2.82	74	454.44	ok
2.812	98	470.36	ok
2.826	130	457.07	ok
2.824	121	459.33	ok
2.827	72	457.81	ok
2.827	87	460.22	ok
2.826	115	461.5	ok
2.85	117	445.53	ok
2.829	140	469.09	ok
2.834	81	470.92	ok
2.831	76	474.37	ok
2.853	64	453.21	ok
2.849	113	461.69	ok
2.859	65	456.05	ok
2.865	63	452.88	ok
2.864	133	455.48	ok
2.864	129	455.76	ok
2.863	82	457.1	ok
2.866	114	464.49	ok
2.865	118	467.15	ok
2.868	135	464.57	ok
2.872	0	462.79	ok
2.87	134	464.27	ok
2.874	127	461.82	ok
2.871	96	475.02	ok
2.868	62	478.86	ok
2.888	67	473.59	ok
2.897	95	465.08	ok
2.9	116	466.14	ok
2.904	66	462.73	ok
2.9	3	467.62	ok
2.907	70	460.64	ok
2.905	1	463.27	ok
2.908	4	467.35	ok
2.919	69	457.03	ok
2.905	119	471.48	ok
2.91	5	472.24	ok
2.922	6	464.81	ok
2.922	2	473.15	ok
2.939	9	457.11	ok
2.933	68	469.72	ok
2.938	16	469.0	ok
2.939	11	468.53	ok
2.934	10	474.53	ok
2.944	7	470.95	ok
2.947	12	468.73	ok
2.951	15	472.1	ok
2.942	13	481.11	ok
2.95	17	478.77	ok
2.964	20	467.05	ok
2.943	14	488.52	ok
2.951	18	480.59	ok
2.954	21	484.64	ok
2.964	24	479.28	ok
2.976	23	469.45	ok
2.967	8	480.1	ok
2.986	22	503.44	ok
2.987	27	505.49	ok
2.985	19	507.84	ok
2.986	29	507.2	ok
2.989	31	505.49	ok
2.988	30	506.1	ok
3.009	39	493.47	ok
3.002	28	501.03	ok
2.991	25	513.99	ok
3.004	41	501.0	ok
3.021	33	496.92	ok
3.007	34	519.42	ok
3.017	35	514.07	ok
3.004	36	527.07	ok
3.021	26	511.81	ok
3.024	44	511.77	ok
3.031	43	507.99	ok
3.042	40	499.17	ok
3.027	45	514.32	ok
3.02	38	521.74	ok
3.036	32	510.77	ok
3.042	42	506.43	ok
3.055	49	501.22	ok
3.055	50	504.8	ok
3.057	48	506.27	ok
3.058	37	506.06	ok
3.053	52	511.04	ok
3.065	51	513.43	ok
3.062	46	516.97	ok
3.07	55	511.06	ok
3.069	47	512.11	ok
3.069	108	514.3	ok
3.084	53	502.28	ok
3.062	54	525.45	ok
3.09	56	502.39	ok
3.1	85	496.11	ok
3.09	60	510.93	ok
3.094	59	507.23	ok
3.097	83	504.78	ok
3.1	61	512.57	ok
3.103	80	514.3	ok
3.107	124	521.91	ok
3.106	57	523.29	ok
3.103	84	526.34	ok
3.107	86	522.86	ok
3.109	58	527.6	ok
3.105	71	531.44	ok
3.121	151	516.45	ok
3.108	91	529.47	ok
3.12	103	518.01	ok
3.112	148	526.63	ok
3.127	104	521.47	ok
3.112	153	536.52	ok
3.122	109	530.45	ok
3.129	77	524.53	ok
3.14	73	518.88	ok
3.141	112	526.3	ok
3.143	150	526.92	ok
3.141	94	535.53	ok
3.144	101	536.03	ok
3.153	158	528.02	ok
3.152	131	534.71	ok
3.152	136	542.79	ok
3.16	88	535.61	ok
3.161	125	535.84	ok
3.161	142	541.28	ok
3.163	100	540.3	ok
3.163	144	541.07	ok
3.169	155	540.31	ok
3.174	126	538.74	ok
3.175	78	538.42	ok
3.175	146	539.15	ok
3.2	149	514.76	ok
3.177	139	538.56	ok
3.19	152	528.8	ok
3.199	75	523.26	ok
3.158	106	565.34	ok
3.18	90	543.82	ok
3.2	132	536.77	ok
3.186	79	553.64	ok
3.206	110	533.93	ok
3.204	102	549.27	ok
3.206	138	547.39	ok
3.224	89	531.3	ok
3.209	128	546.31	ok
3.202	137	554.26	ok
3.206	145	551.0	ok
3.216	105	543.95	ok
3.212	154	551.76	ok
3.225	93	542.41	ok
3.216	107	552.08	ok
