t_rel	session_idx	ms	outcome
1.395	24	465.1	ok
1.409	28	451.11	ok
1.394	25	466.74	ok
1.41	26	463.84	ok
1.414	31	459.81	ok
1.393	18	482.2	ok
1.422	29	458.06	ok
1.417	27	466.06	ok
1.426	34	457.22	ok
1.409	33	474.04	ok
1.401	23	482.89	ok
1.434	38	452.68	ok
1.428	35	459.49	ok
1.435	37	461.96	ok
1.439	30	460.67	ok
1.442	40	457.66	ok
1.445	43	463.3	ok
1.444	36	464.91	ok
1.442	32	473.64	ok
1.449	39	467.2	ok
1.449	48	467.39	ok
1.454	49	463.17	ok
1.453	47	465.24	ok
1.454	41	471.9	ok
1.463	42	464.26	ok
1.474	44	455.02	ok
1.479	54	452.37	ok
1.455	45	477.43	ok
1.474	50	458.43	ok
1.478	52	459.25	ok
1.48	53	468.76	ok
1.48	51	470.5	ok
1.495	60	464.73	ok
1.491	57	473.36	ok
1.5	56	464.69	ok
1.52	67	451.88	ok
1.495	55	476.97	ok
1.521	58	452.52	ok
1.507	46	468.95	ok
1.521	134	454.84	ok
1.522	59	457.79	ok
1.52	128	459.69	ok
1.516	69	464.3	ok
1.528	131	458.87	ok
1.536	157	452.08	ok
1.535	124	453.49	ok
1.536	136	455.44	ok
1.527	132	464.71	ok
1.54	61	455.41	ok
1.536	135	460.34	ok
1.538	112	460.93	ok
1.541	142	466.41	ok
1.54	71	467.65	ok
1.55	85	457.69	ok
1.55	113	458.53	ok
1.541	152	467.5	ok
1.55	150	467.8	ok
1.556	129	464.54	ok
1.56	151	461.37	ok
1.557	154	464.93	ok
1.567	159	459.07	ok
1.571	65	458.63	ok
1.582	62	449.91	ok
1.576	155	456.41	ok
1.581	114	451.78	ok
1.582	75	454.34	ok
1.583	63	454.05	ok
1.587	122	452.98	ok
1.597	70	447.82	ok
1.584	111	462.02	ok
1.597	72	448.93	ok
1.603	144	449.42	ok
1.604	73	454.86	ok
1.604	147	469.35	ok
1.608	81	470.17	ok
1.603	82	475.57	ok
1.604	158	475.04	ok
1.613	156	467.48	ok
1.615	115	465.72	ok
1.605	74	482.21	ok
1.633	116	457.77	ok
1.608	149	483.14	ok
1.626	130	479.29	ok
1.62	79	485.35	ok
1.633	84	473.4	ok
1.631	126	480.13	ok
1.638	146	476.47	ok
1.631	77	485.25	ok
1.644	125	473.51	ok
1.641	110	478.78	ok
1.646	80	476.0	ok
1.644	119	477.74	ok
1.652	83	475.11	ok
1.659	118	467.92	ok
1.653	139	475.06	ok
1.662	148	470.11	ok
1.672	66	461.97	ok
1.666	153	468.12	ok
1.664	109	471.23	ok
1.672	117	462.89	ok
1.682	90	458.16	ok
1.677	127	464.31	ok
1.683	143	461.2	ok
1.689	145	463.97	ok
1.703	78	456.48	ok
1.703	108	458.63	ok
1.703	68	459.38	ok
1.707	86	468.2	ok
1.713	137	463.17	ok
1.707	98	469.75	ok
1.704	133	473.29	ok
1.713	102	487.98	ok
1.708	95	493.1	ok
1.712	76	493.54	ok
1.718	138	501.62	ok
1.714	121	506.37	ok
1.724	123	496.58	ok
1.722	100	499.0	ok
1.74	92	482.78	ok
1.738	141	484.84	ok
1.73	89	493.69	ok
1.723	120	501.04	ok
1.742	97	482.47	ok
1.726	93	500.38	ok
1.726	94	501.33	ok
1.739	88	488.43	ok
1.722	64	505.3	ok
1.745	101	485.38	ok
1.759	104	478.18	ok
1.759	103	478.19	ok
1.762	87	476.31	ok
1.78	96	461.03	ok
1.781	1	463.33	ok
1.762	0	486.59	ok
1.789	105	459.79	ok
1.79	99	460.09	ok
1.792	140	459.3	ok
1.796	3	456.24	ok
1.799	2	458.89	ok
1.801	91	458.22	ok
1.801	4	473.58	ok
1.804	107	477.58	ok
1.81	8	474.54	ok
1.813	9	477.57	ok
1.81	106	484.49	ok
1.82	7	476.37	ok
1.826	13	471.62	ok
1.813	6	484.44	ok
1.82	10	483.76	ok
1.826	11	484.72	ok
1.831	15	486.0	ok
1.826	5	491.37	ok
1.832	16	488.65	ok
1.832	17	490.06	ok
1.839	20	490.44	ok
1.837	12	494.53	ok
1.848	21	486.75	ok
1.839	19	497.23	ok
1.86	24	486.56	ok
1.842	14	505.1	ok
1.86	28	487.69	ok
1.847	22	503.51	ok
1.88	29	472.95	ok
1.874	31	479.15	ok
1.861	25	492.98	ok
1.883	27	472.47	ok
1.874	26	486.64	ok
1.875	18	491.72	ok
1.884	23	496.38	ok
1.883	34	497.76	ok
1.887	35	494.69	ok
1.883	33	499.12	ok
1.887	38	507.32	ok
1.897	37	498.09	ok
1.9	40	500.1	ok
1.909	36	492.74	ok
1.916	48	485.48	ok
1.899	30	502.83	ok
1.908	43	494.32	ok
1.916	39	489.47	ok
1.917	49	493.11	ok
1.915	32	499.43	ok
1.926	41	491.65	ok
1.929	44	489.44	ok
1.928	42	490.81	ok
1.919	47	501.42	ok
1.932	54	491.37	ok
1.932	45	493.61	ok
1.937	52	490.79	ok
1.949	53	479.56	ok
1.96	60	469.43	ok
1.965	56	474.82	ok
1.933	50	510.28	ok
1.951	51	492.46	ok
1.964	57	487.69	ok
1.973	58	478.74	ok
1.976	134	477.83	ok
1.972	67	482.31	ok
1.976	46	487.78	ok
1.98	59	484.38	ok
1.987	131	477.96	ok
1.98	128	484.87	ok
1.972	55	494.45	ok
1.989	157	480.31	ok
1.992	136	477.68	ok
1.992	132	480.06	ok
1.981	69	491.71	ok
1.989	124	484.02	ok
1.996	135	478.54	ok
1.996	61	480.55	ok
1.999	112	496.56	ok
2.007	71	489.03	ok
2.008	85	488.88	ok
2.007	142	490.26	ok
2.008	113	495.62	ok
2.009	152	499.13	ok
2.017	150	492.36	ok
2.026	159	491.93	ok
2.022	154	496.79	ok
2.021	151	497.38	ok
2.021	129	498.05	ok
2.033	155	492.63	ok
2.029	65	496.52	ok
2.037	63	494.67	ok
2.033	114	503.71	ok
2.032	62	506.2	ok
2.037	75	502.2	ok
2.045	70	497.49	ok
2.04	122	502.95	ok
2.046	111	497.54	ok
2.053	144	493.76	ok
2.059	73	491.48	ok
2.046	72	504.08	ok
2.074	147	477.77	ok
2.078	81	477.18	ok
2.08	158	481.21	ok
2.079	82	488.08	ok
2.091	116	476.35	ok
2.081	115	486.97	ok
2.081	156	487.85	ok
2.088	74	484.39	ok
2.092	149	482.8	ok
2.105	130	474.72	ok
2.111	126	469.1	ok
2.105	79	480.05	ok
2.115	146	476.56	ok
2.116	77	475.21	ok
2.107	84	489.61	ok
2.119	110	477.81	ok
2.117	125	482.75	ok
2.122	80	481.69	ok
2.129	139	475.19	ok
2.132	148	539.17	ok
2.122	119	551.07	ok
2.134	153	540.68	ok
2.127	118	548.53	ok
2.127	83	554.75	ok
2.135	109	548.4	ok
2.134	66	551.99	ok
2.135	117	554.06	ok
2.142	127	553.23	ok
2.159	78	545.66	ok
2.14	90	565.54	ok
2.162	108	549.72	ok
2.144	143	568.03	ok
2.153	145	561.63	ok
2.176	137	543.68	ok
2.163	68	557.74	ok
2.177	133	547.48	ok
2.177	98	548.22	ok
2.201	95	530.27	ok
2.221	123	512.86	ok
2.176	86	558.11	ok
2.221	100	515.91	ok
2.201	102	539.15	ok
2.206	76	534.7	ok
2.219	138	522.97	ok
2.223	141	519.56	ok
2.22	121	523.11	ok
2.224	120	524.54	ok
2.224	89	527.38	ok
2.224	97	532.95	ok
2.227	88	530.37	ok
2.223	92	541.24	ok
2.227	94	537.12	ok
2.227	93	538.79	ok
2.228	64	542.18	ok
2.231	101	544.04	ok
2.237	104	548.33	ok
2.242	96	544.42	ok
2.238	103	548.51	ok
2.238	87	556.72	ok
2.249	105	546.17	ok
2.245	1	551.17	ok
2.249	0	551.84	ok
2.253	3	548.42	ok
2.251	140	552.37	ok
2.26	91	549.67	ok
2.275	4	535.85	ok
2.25	99	561.42	ok
2.281	107	530.7	ok
2.291	9	521.89	ok
2.258	2	554.4	ok
2.284	8	528.79	ok
2.297	7	516.5	ok
2.295	106	519.17	ok
2.298	6	518.14	ok
2.297	13	529.0	ok
2.318	5	509.46	ok
2.311	11	522.87	ok
2.304	10	534.5	ok
2.318	15	524.53	ok
2.321	16	527.15	ok
2.331	12	522.4	ok
2.322	17	531.99	ok
2.329	20	526.83	ok
2.334	21	526.4	ok
2.347	14	515.57	ok
2.336	19	534.06	ok
2.348	28	522.86	ok
2.351	22	523.88	ok
2.354	31	525.47	ok
2.347	24	532.9	ok
2.354	25	527.82	ok
2.381	23	505.14	ok
2.361	26	534.27	ok
2.355	27	540.11	ok
2.353	29	544.57	ok
2.383	33	522.92	ok
2.395	37	511.21	ok
2.367	18	539.53	ok
2.382	35	525.58	ok
2.381	34	527.15	ok
2.394	38	519.76	ok
2.402	36	513.07	ok
2.4	40	515.02	ok
2.403	43	516.28	ok
2.402	48	517.58	ok
2.402	30	517.83	ok
2.418	41	506.2	ok
2.418	44	507.25	ok
2.406	39	527.46	ok
2.41	49	523.3	ok
2.415	32	521.51	ok
2.419	42	520.63	ok
2.426	45	518.58	ok
2.42	47	524.85	ok
2.423	54	526.37	ok
2.428	52	522.17	ok
2.428	53	523.04	ok
2.44	56	516.73	ok
2.444	51	519.72	ok
2.429	60	537.0	ok
2.443	50	527.84	ok
2.452	57	519.54	ok
2.454	67	517.34	ok
2.464	59	514.91	ok
2.452	58	527.39	ok
2.454	134	537.78	ok
2.465	131	527.81	ok
2.465	128	545.23	ok
2.464	46	551.0	ok
2.469	157	548.23	ok
2.472	132	546.73	ok
2.467	55	552.29	ok
2.475	135	544.82	ok
2.469	136	550.83	ok
2.473	124	548.34	ok
2.473	69	550.78	ok
2.51	150	517.62	ok
2.498	142	530.42	ok
2.508	152	520.41	ok
2.476	61	552.58	ok
2.504	113	525.3	ok
2.497	71	539.06	ok
2.518	159	517.76	ok
2.496	112	540.51	ok
2.497	85	539.67	ok
2.519	154	522.35	ok
2.519	129	526.77	ok
2.526	155	524.16	ok
2.526	65	529.34	ok
2.532	63	525.03	ok
2.519	151	538.89	ok
2.538	62	520.04	ok
2.537	114	522.23	ok
2.539	75	526.33	ok
2.543	70	526.6	ok
2.543	122	527.29	ok
2.546	144	524.23	ok
2.544	111	534.57	ok
2.556	81	524.96	ok
2.551	72	530.24	ok
2.551	147	538.3	ok
2.55	73	540.22	ok
2.568	116	530.42	ok
2.561	158	541.5	ok
2.568	115	536.65	ok
2.567	82	537.95	ok
2.572	74	536.24	ok
2.58	130	531.45	ok
2.586	79	529.29	ok
2.569	156	546.39	ok
2.575	149	540.92	ok
2.592	77	527.97	ok
2.58	126	539.9	ok
2.591	146	529.24	ok
2.597	110	526.49	ok
2.604	139	520.21	ok
2.596	84	529.9	ok
2.604	80	523.08	ok
2.671	148	465.68	ok
2.6	125	536.99	ok
2.682	83	462.96	ok
2.676	118	469.12	ok
2.673	119	481.57	ok
2.684	109	479.63	ok
2.675	153	488.46	ok
2.69	117	476.48	ok
2.695	127	471.34	ok
2.686	66	481.15	ok
2.705	78	466.94	ok
2.712	108	465.83	ok
2.706	90	474.97	ok
2.721	68	462.05	ok
2.712	143	470.66	ok
2.72	137	464.42	ok
2.715	145	475.21	ok
2.725	98	467.99	ok
2.725	133	468.75	ok
2.734	123	464.7	ok
2.732	95	467.12	ok
2.734	86	465.27	ok
2.74	102	467.76	ok
2.737	100	471.0	ok
2.743	141	473.43	ok
2.742	138	474.64	ok
2.741	76	476.82	ok
2.743	121	477.71	ok
2.757	97	464.8	ok
2.751	89	475.39	ok
2.749	120	481.41	ok
2.764	92	469.73	ok
2.758	88	477.66	ok
2.764	94	471.62	ok
2.765	93	470.74	ok
2.775	101	469.1	ok
2.77	64	488.14	ok
2.786	104	474.58	ok
2.786	96	477.32	ok
2.795	87	477.6	ok
2.796	1	476.72	ok
2.801	0	475.98	ok
2.796	105	484.36	ok
2.786	103	496.19	ok
2.801	3	482.07	ok
2.804	140	483.29	ok
2.81	91	479.91	ok
2.811	4	481.2	ok
2.812	99	482.36	ok
2.812	107	484.18	ok
2.814	106	485.66	ok
2.813	2	487.65	ok
2.813	8	492.39	ok
2.814	7	496.53	ok
2.816	6	494.41	ok
2.826	13	493.56	ok
2.813	9	509.52	ok
2.834	11	491.4	ok
2.828	5	502.09	ok
2.855	17	480.8	ok
2.848	16	488.3	ok
2.854	12	482.67	ok
2.856	20	485.14	ok
2.838	10	503.52	ok
2.871	19	472.16	ok
2.842	15	500.75	ok
2.863	14	485.3	ok
2.861	21	487.26	ok
2.871	28	480.18	ok
2.879	31	472.35	ok
2.875	22	480.19	ok
2.886	23	469.57	ok
2.88	24	478.03	ok
2.882	25	475.89	ok
2.898	29	467.83	ok
2.896	27	473.17	ok
2.895	26	474.19	ok
2.906	33	505.52	ok
2.906	37	507.45	ok
2.907	18	511.87	ok
2.908	34	513.12	ok
2.915	36	507.9	ok
2.908	35	515.42	ok
2.919	43	504.39	ok
2.914	38	509.7	ok
2.915	40	509.04	ok
2.92	48	508.75	ok
2.924	41	512.88	ok
2.92	30	527.03	ok
2.926	44	525.53	ok
2.937	32	519.53	ok
2.934	49	524.85	ok
2.945	47	513.79	ok
2.933	39	526.28	ok
2.94	42	521.01	ok
2.945	45	517.79	ok
2.957	56	510.62	ok
2.95	54	517.97	ok
2.952	53	519.3	ok
2.95	52	521.07	ok
2.963	51	510.28	ok
2.971	50	521.18	ok
2.966	60	528.92	ok
2.98	58	522.35	ok
2.993	131	510.37	ok
2.972	57	531.83	ok
2.972	67	531.91	ok
2.979	59	525.04	ok
3.015	46	502.07	ok
3.011	128	507.03	ok
2.992	134	527.44	ok
3.019	132	501.9	ok
3.017	157	503.94	ok
3.022	124	500.02	ok
3.024	69	511.68	ok
3.019	55	516.41	ok
3.02	136	517.03	ok
3.02	135	517.9	ok
3.028	150	511.71	ok
3.028	142	518.33	ok
3.029	152	518.65	ok
3.037	85	512.16	ok
3.029	61	520.32	ok
3.03	113	523.84	ok
3.037	112	519.8	ok
3.05	155	512.76	ok
3.046	129	519.47	ok
3.036	71	530.08	ok
3.041	154	525.28	ok
3.055	65	521.8	ok
3.036	159	541.74	ok
3.058	151	521.53	ok
3.058	62	523.25	ok
3.058	63	527.58	ok
3.066	75	524.23	ok
3.069	70	528.22	ok
3.06	114	539.74	ok
3.071	144	628.02	ok
3.07	122	628.84	ok
3.078	111	621.76	ok
3.09	147	610.5	ok
3.098	116	602.82	ok
3.081	81	620.66	ok
3.091	73	611.27	ok
3.081	72	624.99	ok
3.103	158	606.36	ok
3.167	66	545.02	ok
3.105	115	608.32	ok
3.137	148	577.03	ok
3.115	156	598.99	ok
3.155	119	559.82	ok
3.126	84	588.84	ok
3.12	77	595.81	ok
3.167	127	549.65	ok
3.145	83	571.84	ok
3.115	79	602.16	ok
3.166	117	551.11	ok
3.164	153	554.06	ok
3.172	78	546.06	ok
3.124	139	594.19	ok
3.145	118	573.43	ok
